Reference area;Source type;Sex;Time;Total;Migrants;Non migrants;EU Migrants;Migrants excluding EU;Unknown
Hungary;Labour inspectorate records;Total;2014;534,1;;532,7;833,7;459,0;
Hungary;Labour inspectorate records;Male;2014;661,5;;660,1;980,8;458,2;
Hungary;Labour inspectorate records;Female;2014;393,3;;392,2;613,1;464,9;
Hungary;Labour inspectorate records;Total;2015;554,6;;553,3;884,5;473,4;
Hungary;Labour inspectorate records;Male;2015;681,6;;680,8;802,8;749,9;
Hungary;Labour inspectorate records;Female;2015;412,6;;411,1;1033,1;80,4;
Hungary;Labour inspectorate records;Total;2016;5,3;;;;;
Hungary;Labour inspectorate records;Male;2016;6,2;;;;;
Hungary;Labour inspectorate records;Female;2016;4,1;;;;;
Iceland;Other administrative records and related sources;Total;2015;1054,7;;;;;
Iceland;Other administrative records and related sources;Male;2015;1276,0;;;;;
Iceland;Other administrative records and related sources;Female;2015;812,0;;;;;
Ireland;Labour inspectorate records;Total;2010;1040,0;;1025,4;1198,9;806,6;
Ireland;Labour inspectorate records;Male;2010;1337,6;;1314,1;1644,5;885,8;
Ireland;Labour inspectorate records;Female;2010;696,6;;694,5;676,8;701,5;
Ireland;Labour inspectorate records;Total;2011;902,8;;871,0;1127,0;764,6;
Ireland;Labour inspectorate records;Male;2011;1145,6;;1104,5;1524,2;767,0;
Ireland;Labour inspectorate records;Female;2011;623,8;;605,3;657,4;761,3;
Ireland;Labour inspectorate records;Total;2012;827,1;;788,7;1057,6;902,3;
Ireland;Labour inspectorate records;Male;2012;908,8;;852,8;1366,6;701,7;
Ireland;Labour inspectorate records;Female;2012;733,6;;715,8;699,4;1163,3;
Ireland;Labour inspectorate records;Total;2013;955,2;;888,7;1379,6;1131,4;
Ireland;Labour inspectorate records;Male;2013;1150,7;;1063,2;1764,3;1185,3;
Ireland;Labour inspectorate records;Female;2013;725,7;;686,0;911,8;1056,8;
Ireland;Labour inspectorate records;Total;2014;945,0;;902,0;1237,8;974,2;
Ireland;Labour inspectorate records;Male;2014;1203,2;;1144,8;1673,1;913,4;
Ireland;Labour inspectorate records;Female;2014;638,3;;616,5;701,1;1065,1;
Ireland;Labour inspectorate records;Total;2015;845,8;;808,2;1122,7;757,9;
Ireland;Labour inspectorate records;Male;2015;1092,4;;1049,1;1460,6;759,2;
Ireland;Labour inspectorate records;Female;2015;551,4;;523,9;696,2;752,8;
Israel;Insurance records;Total;2010;2438,8;;;;;
Israel;Insurance records;Male;2010;3434,5;;;;;
Israel;Insurance records;Female;2010;1432,8;;;;;
Israel;Insurance records;Total;2011;2419,5;;;;;
Israel;Insurance records;Male;2011;3353,7;;;;;
Israel;Insurance records;Female;2011;1458,5;;;;;
Israel;Insurance records;Total;2012;2259,6;;;;;
Israel;Insurance records;Male;2012;3121,2;;;;;
Israel;Insurance records;Female;2012;1358,8;;;;;
Israel;Insurance records;Total;2014;2262,9;;;;;
Israel;Insurance records;Male;2014;3104,8;;;;;
Israel;Insurance records;Female;2014;1377,7;;;;;
Israel;Insurance records;Total;2016;1772,0;;;;;
Israel;Insurance records;Male;2016;2474,0;;;;;
Israel;Insurance records;Female;2016;1279,0;;;;;
Israel;Insurance records;Total;2017;1655,0;;;;;
Israel;Insurance records;Total;2018;1563,0;;;;;
Israel;Insurance records;Male;2018;2260,0;;;;;
Israel;Insurance records;Female;2018;1166,0;;;;;
Italy;Insurance records;Total;2010;1883,8;;0,0;0,0;0,0;
Italy;Insurance records;Male;2010;2357,7;;0,0;0,0;0,0;
Italy;Insurance records;Female;2010;1178,1;;0,0;0,0;0,0;
Italy;Insurance records;Total;2011;1768,7;;0,0;0,0;0,0;
Italy;Insurance records;Male;2011;2208,7;;0,0;0,0;0,0;
Italy;Insurance records;Female;2011;1116,3;;0,0;0,0;0,0;
Italy;Insurance records;Total;2012;1569,4;;0,0;0,0;0,0;
Italy;Insurance records;Male;2012;1970,9;;0,0;0,0;0,0;
Italy;Insurance records;Female;2012;998,8;;0,0;0,0;0,0;
Italy;Insurance records;Total;2013;1469,2;;0,0;0,0;0,0;
Italy;Insurance records;Male;2013;1837,5;;0,0;0,0;0,0;
Italy;Insurance records;Female;2013;952,5;;0,0;0,0;0,0;
Italy;Insurance records;Total;2014;1406,3;;0,0;0,0;0,0;
Italy;Insurance records;Male;2014;1747,8;;0,0;0,0;0,0;
Italy;Insurance records;Female;2014;932,6;;0,0;0,0;0,0;
Italy;Insurance records;Total;2015;1313,9;;0,0;0,0;0,0;
Italy;Insurance records;Male;2015;1644,6;;0,0;0,0;0,0;
Italy;Insurance records;Female;2015;852,6;;0,0;0,0;0,0;
Kazakhstan;Establishment or business register;Total;2013;58,3;;;;;
Kazakhstan;Establishment or business register;Male;2013;89,9;;;;;
Kazakhstan;Establishment or business register;Female;2013;21,5;;;;;
Kazakhstan;Establishment or business register;Total;2015;49,9;;;;;
Kazakhstan;Establishment or business register;Male;2015;75,5;;;;;
Kazakhstan;Establishment or business register;Female;2015;20,1;;;;;
Kazakhstan;Establishment or business register;Total;2017;41,5;;;;;
Kazakhstan;Establishment or business register;Male;2017;24,0;;;;;
Kazakhstan;Establishment or business register;Female;2017;17,5;;;;;
Kyrgyzstan;Labour inspectorate records;Total;2013;38,0;;;;;
Kyrgyzstan;Labour inspectorate records;Male;2013;63,0;;;;;
Kyrgyzstan;Labour inspectorate records;Female;2013;16,0;;;;;
Kyrgyzstan;Labour inspectorate records;Total;2015;22,1;;;;;
Kyrgyzstan;Labour inspectorate records;Male;2015;37,9;;;;;
Kyrgyzstan;Labour inspectorate records;Female;2015;8,4;;;;;
Latvia;Labour inspectorate records;Total;2010;130,8;;153,1;;0,0;
Latvia;Labour inspectorate records;Male;2010;178,1;;212,0;;0,0;
Latvia;Labour inspectorate records;Female;2010;88,6;;102,1;;0,0;
Latvia;Labour inspectorate records;Total;2011;167,4;;180,0;;33,6;
Latvia;Labour inspectorate records;Male;2011;237,5;;258,8;;48,9;
Latvia;Labour inspectorate records;Female;2011;105,2;;113,3;;15,3;
Latvia;Labour inspectorate records;Total;2012;177,2;;191,2;1545,6;28,4;
Latvia;Labour inspectorate records;Male;2012;242,8;;268,6;;30,7;
Latvia;Labour inspectorate records;Female;2012;118,2;;124,9;;26,0;
Latvia;Labour inspectorate records;Total;2013;197,8;;208,8;1799,4;30,2;
Latvia;Labour inspectorate records;Male;2013;274,8;;293,8;;38,6;
Latvia;Labour inspectorate records;Female;2013;129,7;;136,0;;21,3;
Latvia;Labour inspectorate records;Total;2014;189,0;;188,7;872,9;19,3;
Latvia;Labour inspectorate records;Male;2014;263,2;;265,1;;34,0;
Latvia;Labour inspectorate records;Female;2014;120,4;;119,4;;3,7;
Latvia;Labour inspectorate records;Total;2015;218,2;;201,7;2538,6;18,8;
Latvia;Labour inspectorate records;Male;2015;290,0;;267,5;3107,9;32,3;
Latvia;Labour inspectorate records;Female;2015;152,6;;142,9;;4,4;
Lithuania;Labour inspectorate records;Total;2010;182,3;;182,4;;109,8;
Lithuania;Labour inspectorate records;Male;2010;247,5;;247,8;;;
Lithuania;Labour inspectorate records;Female;2010;122,0;;122,0;;;
Lithuania;Labour inspectorate records;Total;2011;208,9;;208,4;;301,2;
Lithuania;Labour inspectorate records;Male;2011;285,7;;285,3;;;
Lithuania;Labour inspectorate records;Female;2011;137,3;;136,9;;;
Lithuania;Labour inspectorate records;Total;2012;241,4;;233,0;;446,7;
Lithuania;Labour inspectorate records;Male;2012;326,0;;314,7;;;
Lithuania;Labour inspectorate records;Female;2012;163,1;;157,5;;;
Lithuania;Labour inspectorate records;Total;2013;235,4;;232,5;437,8;185,2;
Lithuania;Labour inspectorate records;Male;2013;307,3;;303,2;;322,7;
Lithuania;Labour inspectorate records;Female;2013;165,7;;164,0;;0,0;
Lithuania;Labour inspectorate records;Total;2014;268,9;;268,3;;316,1;
Lithuania;Labour inspectorate records;Male;2014;363,8;;363,6;;361,0;
Lithuania;Labour inspectorate records;Female;2014;181,2;;180,5;;257,2;
Lithuania;Labour inspectorate records;Total;2015;279,9;;280,0;;195,0;
Lithuania;Labour inspectorate records;Male;2015;377,2;;377,2;;306,8;
Lithuania;Labour inspectorate records;Female;2015;191,2;;191,6;;65,4;
Luxembourg;Insurance records;Total;2010;1780,6;;536,9;3151,0;2770,1;
Luxembourg;Insurance records;Male;2010;2425,9;;643,6;4417,2;3836,4;
Luxembourg;Insurance records;Female;2010;830,8;;376,3;1319,5;1207,8;
Luxembourg;Insurance records;Total;2011;1771,2;;522,5;3155,3;2276,8;
Luxembourg;Insurance records;Male;2011;2419,7;;656,5;4370,9;2743,8;
Luxembourg;Insurance records;Female;2011;819,2;;332,0;1340,3;1400,8;
Luxembourg;Insurance records;Total;2012;1730,5;;536,1;3005,7;2101,2;
Luxembourg;Insurance records;Male;2012;2335,2;;611,4;4142,8;2887,5;
Luxembourg;Insurance records;Female;2012;866,3;;430,9;1330,1;1140,5;
Luxembourg;Insurance records;Total;2013;1886,4;;605,1;3246,5;2307,0;
Luxembourg;Insurance records;Male;2013;2530,8;;719,0;4387,1;3133,7;
Luxembourg;Insurance records;Female;2013;944,9;;444,7;1494,9;1169,2;
Luxembourg;Insurance records;Total;2014;2886,7;;917,2;4862,3;4203,2;
Luxembourg;Insurance records;Male;2014;4140,3;;1206,0;7003,8;6326,2;
Luxembourg;Insurance records;Female;2014;1333,6;;568,4;2122,8;1831,9;
Luxembourg;Insurance records;Total;2015;1866,0;;579,8;3182,6;2227,0;
Luxembourg;Insurance records;Male;2015;2532,2;;690,0;4385,5;2505,9;
Luxembourg;Insurance records;Female;2015;955,0;;440,0;1474,8;1579,1;
Macau, China;Labour inspectorate records;Total;2010;1863,1;2053,7;1712,9;;;
Macau, China;Labour inspectorate records;Male;2010;1875,2;2534,3;;;;
Macau, China;Labour inspectorate records;Female;2010;1850,6;1588,6;;;;
Macau, China;Labour inspectorate records;Total;2011;1957,3;1938,8;1774,6;;;
Macau, China;Labour inspectorate records;Male;2011;1946,4;2207,9;;;;
Macau, China;Labour inspectorate records;Female;2011;1968,5;1637,2;;;;
Macau, China;Labour inspectorate records;Total;2012;2070,2;2096,8;1815,3;;;
Macau, China;Labour inspectorate records;Male;2012;2037,9;2391,9;1618,5;;;
Macau, China;Labour inspectorate records;Female;2012;2104,4;1761,6;2023,4;;;
Macau, China;Labour inspectorate records;Total;2013;1966,2;1987,8;1613,5;;;
Macau, China;Labour inspectorate records;Male;2013;1975,1;2326,2;1352,9;;;
Macau, China;Labour inspectorate records;Female;2013;1956,9;1554,8;1880,3;;;
Macau, China;Labour inspectorate records;Total;2014;1882,0;1907,3;1466,0;;;
Macau, China;Labour inspectorate records;Male;2014;1906,6;2180,9;1166,8;;;
Macau, China;Labour inspectorate records;Female;2014;1854,9;1491,4;1774,0;;;
Macau, China;Labour inspectorate records;Total;2015;1866,6;1818,9;1469,5;;;
Macau, China;Labour inspectorate records;Male;2015;1908,4;2149,0;1198,0;;;
Macau, China;Labour inspectorate records;Female;2015;1820,2;1341,0;1741,0;;;
Macau, China;Labour inspectorate records;Total;2016;1891,2;1790,7;1512,8;;;
Macau, China;Labour inspectorate records;Male;2016;1889,1;2095,4;1200,3;;;
Macau, China;Labour inspectorate records;Female;2016;1894,4;1387,1;1831,5;;;
Malaysia;Insurance records;Total;2011;747,0;;;;;
Malaysia;Insurance records;Male;2011;1088,0;;;;;
Malaysia;Insurance records;Female;2011;267,0;;;;;
Malaysia;Insurance records;Total;2012;703,0;;;;;
Malaysia;Insurance records;Male;2012;1019,0;;;;;
Malaysia;Insurance records;Female;2012;257,0;;;;;
Malaysia;Other administrative records and related sources;Total;2013;681,0;;;;;
Malaysia;Other administrative records and related sources;Male;2013;988,0;;;;;
Malaysia;Other administrative records and related sources;Female;2013;252,0;;;;;
Malaysia;Other administrative records and related sources;Total;2015;615,0;;;;;
Malaysia;Other administrative records and related sources;Male;2015;887,0;;;;;
Malaysia;Other administrative records and related sources;Female;2015;238,0;;;;;
Malaysia;Other administrative records and related sources;Total;2017;578,0;;;;;
Malaysia;Other administrative records and related sources;Male;2017;836,8;;;;;
Malaysia;Other administrative records and related sources;Female;2017;226,4;;;;;
Malaysia;Other administrative records and related sources;Total;2018;;;573,0;;;
Malaysia;Other administrative records and related sources;Male;2018;;;824,8;;;
Malaysia;Other administrative records and related sources;Female;2018;;;231,0;;;
Malta;Other administrative records and related sources;Total;2010;1645,4;;1651,6;1333,3;2346,2;
Malta;Other administrative records and related sources;Male;2010;2145,4;;2133,9;2114,2;4244,8;
Malta;Other administrative records and related sources;Female;2010;680,0;;698,8;416,0;221,7;
Malta;Other administrative records and related sources;Total;2011;1457,5;;1444,1;1663,2;3881,4;
Malta;Other administrative records and related sources;Male;2011;1912,3;;1884,3;2551,5;6257,7;
Malta;Other administrative records and related sources;Female;2011;599,1;;602,6;750,0;666,7;
Malta;Other administrative records and related sources;Total;2012;1656,3;;1708,5;945,7;1593,8;
Malta;Other administrative records and related sources;Male;2012;2172,9;;2248,1;756,1;2086,3;
Malta;Other administrative records and related sources;Female;2012;687,6;;696,0;1396,7;529,1;
Malta;Other administrative records and related sources;Total;2013;1479,5;;1540,8;1051,1;2365,1;
Malta;Other administrative records and related sources;Male;2013;1975,8;;2037,0;1104,8;3795,2;
Malta;Other administrative records and related sources;Female;2013;659,2;;695,1;930,8;598,4;
Malta;Other administrative records and related sources;Total;2014;1449,1;;1511,6;1035,2;4241,9;
Malta;Other administrative records and related sources;Male;2014;1998,7;;2060,2;1244,1;9365,2;
Malta;Other administrative records and related sources;Female;2014;568,6;;602,2;670,1;780,7;
Malta;Other administrative records and related sources;Total;2015;1230,8;;1304,7;610,9;2133,7;
Malta;Other administrative records and related sources;Male;2015;1685,1;;1785,5;714,5;2707,9;
Malta;Other administrative records and related sources;Female;2015;511,4;;536,5;438,4;1000,7;
Mauritius;Insurance records;Total;2018;269,0;;;;;
Mauritius;Insurance records;Male;2018;415,0;;;;;
Mauritius;Insurance records;Female;2018;64,0;;;;;
Mexico;Insurance records;Total;2010;3532,0;;;;;
Mexico;Insurance records;Male;2010;3652,0;;;;;
Mexico;Insurance records;Female;2010;3131,0;;;;;
Mexico;Insurance records;Total;2011;3582,4;;;;;
Mexico;Insurance records;Male;2011;3723,9;;;;;
Mexico;Insurance records;Female;2011;3232,2;;;;;
Mexico;Insurance records;Total;2012;3559,2;;;;;
Mexico;Insurance records;Male;2012;3684,3;;;;;
Mexico;Insurance records;Female;2012;3284,6;;;;;
Mexico;Insurance records;Total;2013;3343,0;;;;;
Mexico;Insurance records;Male;2013;3459,9;;;;;
Mexico;Insurance records;Female;2013;3137,8;;;;;
Mexico;Insurance records;Total;2014;3141,2;;;;;
Mexico;Insurance records;Male;2014;3253,7;;;;;
Mexico;Insurance records;Female;2014;2943,2;;;;;
Mexico;Insurance records;Total;2015;3134,2;;;;;
Mexico;Insurance records;Male;2015;3233,6;;;;;
Mexico;Insurance records;Female;2015;2961,1;;;;;
Mexico;Insurance records;Total;2016;2907,6;;;;;
Mexico;Insurance records;Male;2016;2979,5;;;;;
Mexico;Insurance records;Female;2016;2784,4;;;;;
Mexico;Insurance records;Total;2017;3003,4;;;;;
Mexico;Insurance records;Male;2017;3052,2;;;;;
Mexico;Insurance records;Female;2017;2921,0;;;;;
Moldova, Republic of;Establishment survey;Total;2010;89,5;;;;;
Moldova, Republic of;Establishment survey;Male;2010;124,8;;;;;
Moldova, Republic of;Establishment survey;Female;2010;60,2;;;;;
Moldova, Republic of;Establishment survey;Total;2013;96,4;;;;;
Moldova, Republic of;Establishment survey;Male;2013;158,4;;;;;
Moldova, Republic of;Establishment survey;Female;2013;45,7;;;;;
Moldova, Republic of;Establishment survey;Total;2014;85,0;;;;;
Moldova, Republic of;Establishment survey;Male;2014;150,9;;;;;
Moldova, Republic of;Establishment survey;Female;2014;31,4;;;;;
Moldova, Republic of;Establishment survey;Total;2015;70,3;;;;;
Moldova, Republic of;Establishment survey;Male;2015;121,6;;;;;
Moldova, Republic of;Establishment survey;Female;2015;29,4;;;;;
Moldova, Republic of;Establishment survey;Total;2016;57,6;;;;;
Moldova, Republic of;Establishment survey;Male;2016;74,1;;;;;
Moldova, Republic of;Establishment survey;Female;2016;43,0;;;;;
Moldova, Republic of;Establishment survey;Total;2017;68,0;;;;;
Moldova, Republic of;Establishment survey;Male;2017;94,5;;;;;
Moldova, Republic of;Establishment survey;Female;2017;44,2;;;;;
Moldova, Republic of;Establishment survey;Total;2018;75,9;;;;;
Moldova, Republic of;Establishment survey;Male;2018;104,5;;;;;
Moldova, Republic of;Establishment survey;Female;2018;49,6;;;;;
Moldova, Republic of;Establishment survey;Total;2019;73,1;;;;;
Moldova, Republic of;Establishment survey;Male;2019;105,6;;;;;
Moldova, Republic of;Establishment survey;Female;2019;43,4;;;;;
Mongolia;Official estimate;Total;2016;26,2;;;;;
Mongolia;Official estimate;Total;2017;24,6;;;;;
Mongolia;Official estimate;Total;2018;20,2;;;;;
Mongolia;Official estimate;Total;2019;24,8;;;;;
Myanmar;Labour inspectorate records;Total;2010;11,9;;;;;
Myanmar;Labour inspectorate records;Male;2010;20,8;;;;;
Myanmar;Labour inspectorate records;Female;2010;3,1;;;;;
Myanmar;Labour inspectorate records;Total;2011;17,1;;;;;
Myanmar;Labour inspectorate records;Male;2011;28,2;;;;;
Myanmar;Labour inspectorate records;Female;2011;6,2;;;;;
Myanmar;Labour inspectorate records;Total;2012;9,5;;;;;
Myanmar;Labour inspectorate records;Male;2012;14,7;;;;;
Myanmar;Labour inspectorate records;Female;2012;4,6;;;;;
Myanmar;Labour inspectorate records;Total;2013;7,8;;;;;
Myanmar;Labour inspectorate records;Male;2013;13,9;;;;;
Myanmar;Labour inspectorate records;Female;2013;2,2;;;;;
Myanmar;Labour inspectorate records;Total;2014;9,3;;;;;
Myanmar;Labour inspectorate records;Male;2014;15,4;;;;;
Myanmar;Labour inspectorate records;Female;2014;4,4;;;;;
Myanmar;Labour inspectorate records;Total;2015;18,7;;;;;
Myanmar;Labour inspectorate records;Male;2015;37,6;;;;;
Myanmar;Labour inspectorate records;Female;2015;4,5;;;;;
Myanmar;Labour inspectorate records;Total;2016;29,0;;;;;
Myanmar;Labour inspectorate records;Male;2016;50,2;;;;;
Myanmar;Labour inspectorate records;Female;2016;14,0;;;;;
Myanmar;Labour inspectorate records;Total;2017;18,8;;;;;
Myanmar;Labour inspectorate records;Male;2017;39,9;;;;;
Myanmar;Labour inspectorate records;Female;2017;5,6;;;;;
Myanmar;Labour inspectorate records;Total;2018;20,1;;;;;
Myanmar;Labour inspectorate records;Male;2018;39,8;;;;;
Myanmar;Labour inspectorate records;Female;2018;8,6;;;;;
Myanmar;Labour inspectorate records;Total;2019;11,8;;11,8;;;
Myanmar;Labour inspectorate records;Male;2019;24,8;;24,8;;;
Myanmar;Labour inspectorate records;Female;2019;4,3;;4,3;;;
Netherlands;Insurance records;Total;2010;2030,5;;2113,3;0,0;0,0;
Netherlands;Insurance records;Male;2010;2399,3;;2495,4;0,0;0,0;
Netherlands;Insurance records;Female;2010;1561,9;;1627,1;0,0;0,0;
Netherlands;Insurance records;Total;2011;2392,0;;2382,9;3221,6;2032,2;2354,9
Netherlands;Insurance records;Male;2011;2724,8;;2692,1;3696,2;2793,8;4779,0
Netherlands;Insurance records;Female;2011;2020,1;;2037,0;2778,2;1000,9;
Netherlands;Insurance records;Total;2012;2316,7;;2317,2;3589,9;1653,2;416,6
Netherlands;Insurance records;Male;2012;3025,0;;2987,9;7027,0;2274,6;
Netherlands;Insurance records;Female;2012;1533,3;;1574,6;484,0;818,7;842,9
Netherlands;Insurance records;Total;2013;2158,8;;2197,2;1069,3;2205,0;550,8
Netherlands;Insurance records;Male;2013;2750,8;;2805,2;1024,0;3128,6;
Netherlands;Insurance records;Female;2013;1513,0;;1533,6;1106,8;1044,2;1141,0
Netherlands;Insurance records;Total;2014;1246,8;;1268,5;606,5;1604,3;
Netherlands;Insurance records;Male;2014;1494,5;;1517,3;886,3;1751,1;
Netherlands;Insurance records;Female;2014;973,2;;993,2;343,1;1421,6;
Netherlands;Insurance records;Total;2015;1032,3;;1056,8;441,0;898,9;332,7
Netherlands;Insurance records;Male;2015;1269,3;;1300,6;713,2;598,9;702,3
Netherlands;Insurance records;Female;2015;770,0;;786,1;183,6;1310,9;
Netherlands;Insurance records;Total;2016;5200,0;;;;;
Netherlands;Insurance records;Male;2016;5700,0;;;;;
Netherlands;Insurance records;Female;2016;4500,0;;;;;
New Caledonia;Insurance records;Total;2012;6,0;;;;;
New Caledonia;Insurance records;Total;2013;5,6;;;;;
New Caledonia;Insurance records;Total;2014;5,7;;;;;
New Caledonia;Insurance records;Total;2015;5,6;;;;;
New Zealand;Insurance records;Total;2012;800,0;;;;;
New Zealand;Insurance records;Male;2012;1100,0;;;;;
New Zealand;Insurance records;Female;2012;400,0;;;;;
Nicaragua;Other administrative records and related sources;Total;2010;4890,5;;;;;
Nicaragua;Other administrative records and related sources;Male;2010;5733,1;;;;;
Nicaragua;Other administrative records and related sources;Female;2010;3791,7;;;;;
Norway;Labour inspectorate records;Total;2010;1430,2;;1427,6;1642,6;1114,3;
Norway;Labour inspectorate records;Male;2010;1585,9;;1567,6;2076,9;1384,1;
Norway;Labour inspectorate records;Female;2010;1247,9;;1264,8;968,5;847,3;
Norway;Labour inspectorate records;Total;2011;682,7;;675,0;916,9;533,0;
Norway;Labour inspectorate records;Male;2011;1188,2;;1196,1;1203,3;725,1;
Norway;Labour inspectorate records;Female;2011;116,3;;92,8;512,8;372,5;
Norway;Labour inspectorate records;Total;2012;1764,5;;1786,5;1652,8;1092,8;
Norway;Labour inspectorate records;Male;2012;1916,2;;1919,4;2020,6;1366,5;
Norway;Labour inspectorate records;Female;2012;1592,6;;1637,3;1078,4;869,3;
Norway;Labour inspectorate records;Total;2013;876,8;;878,2;981,9;552,2;
Norway;Labour inspectorate records;Male;2013;944,2;;939,3;1088,2;661,4;
Norway;Labour inspectorate records;Female;2013;801,8;;811,5;801,5;444,7;
Norway;Labour inspectorate records;Total;2014;283,4;;216,4;485,7;322,8;49518,4
Norway;Labour inspectorate records;Male;2014;324,6;;245,0;579,5;387,1;61390,9
Norway;Labour inspectorate records;Female;2014;235,3;;183,7;314,2;253,1;39135,1
Norway;Labour inspectorate records;Total;2015;397,8;;302,9;671,1;431,8;
Norway;Labour inspectorate records;Male;2015;459,3;;345,4;870,4;537,1;
Norway;Labour inspectorate records;Female;2015;327,6;;255,1;374,7;318,2;89387,3
Occupied Palestinian Territory;Other administrative records and related sources;Total;2015;1175,1;;;;;
Pakistan;Labour force survey;Total;2018;1136,0;591,0;545,0;;;
Pakistan;Labour force survey;Male;2018;880,0;437,0;442,0;;;
Pakistan;Labour force survey;Female;2018;256,0;153,0;103,0;;;
Panama;Labour inspectorate records;Total;2011;1,4;;;;;
Panama;Labour inspectorate records;Male;2011;2,1;;;;;
Panama;Labour inspectorate records;Female;2011;4,9;;;;;
Panama;Labour inspectorate records;Total;2012;1,9;;;;;
Panama;Labour inspectorate records;Male;2012;2,9;;;;;
Panama;Labour inspectorate records;Female;2012;0,2;;;;;
Panama;Labour inspectorate records;Total;2013;2,5;;;;;
Panama;Labour inspectorate records;Male;2013;3,8;;;;;
Panama;Labour inspectorate records;Female;2013;0,4;;;;;
Panama;Labour inspectorate records;Total;2014;1,9;;;;;
Panama;Labour inspectorate records;Male;2014;3,0;;;;;
Panama;Labour inspectorate records;Female;2014;0,2;;;;;
Panama;Labour inspectorate records;Total;2015;1,5;0,1;1,4;;;
Panama;Labour inspectorate records;Male;2015;1,5;0,1;1,4;;;
Panama;Labour inspectorate records;Female;2015;0,0;0,0;0,0;;;
Panama;Labour inspectorate records;Total;2016;1,5;0,0;0,0;;;
Panama;Labour inspectorate records;Male;2016;0,0;0,0;0,0;;;
Panama;Labour inspectorate records;Female;2016;0,0;0,0;0,0;;;
Philippines;Establishment survey;Total;2011;565,0;;;;;
Philippines;Establishment survey;Total;2013;484,4;;;;;
Poland;Establishment survey;Total;2010;701,9;;684,8;47597,8;352,7;
Poland;Establishment survey;Male;2010;933,1;;904,1;;552,7;
Poland;Establishment survey;Female;2010;446,5;;442,4;;143,3;
Poland;Establishment survey;Total;2011;544,0;;530,6;24238,5;305,6;
Poland;Establishment survey;Male;2011;682,2;;659,6;27648,2;408,9;
Poland;Establishment survey;Female;2011;374,2;;372,3;;180,7;
Poland;Establishment survey;Total;2012;570,2;;555,0;23512,0;437,4;
Poland;Establishment survey;Male;2012;694,8;;668,9;27176,7;547,7;
Poland;Establishment survey;Female;2012;417,3;;415,3;;272,9;
Poland;Establishment survey;Total;2013;512,2;;498,9;20860,6;300,8;
Poland;Establishment survey;Male;2013;615,9;;593,3;22490,0;322,6;
Poland;Establishment survey;Female;2013;386,4;;384,5;;268,8;
Poland;Establishment survey;Total;2014;507,0;;493,3;16995,8;417,8;
Poland;Establishment survey;Male;2014;608,4;;585,1;20778,7;535,4;
Poland;Establishment survey;Female;2014;383,4;;381,4;;275,1;
Poland;Establishment survey;Total;2015;509,1;;496,3;15904,9;400,7;
Poland;Establishment survey;Male;2015;589,3;;567,4;18758,8;543,4;
Poland;Establishment survey;Female;2015;410,6;;409,1;;209,3;
Portugal;Insurance records;Total;2010;2616,8;;2584,6;3547,9;3126,2;
Portugal;Insurance records;Male;2010;3886,6;;3838,0;6377,2;4571,1;
Portugal;Insurance records;Female;2010;1178,2;;1156,0;1244,4;1660,9;
Portugal;Insurance records;Total;2011;3322,1;;3265,8;4665,9;4812,6;
Portugal;Insurance records;Male;2011;4406,1;;4331,9;7400,2;6404,8;
Portugal;Insurance records;Female;2011;1787,4;;1744,7;2087,1;2960,2;
Portugal;Insurance records;Total;2012;3215,6;;3174,1;3159,6;5052,2;
Portugal;Insurance records;Male;2012;4176,5;;4109,1;4466,1;7688,1;
Portugal;Insurance records;Female;2012;1906,8;;1886,6;1672,0;2717,2;
Portugal;Insurance records;Total;2013;2780,1;;2742,2;3726,0;3765,8;
Portugal;Insurance records;Male;2013;3782,4;;3730,3;5186,1;5145,9;
Portugal;Insurance records;Female;2013;1708,7;;1682,9;2143,0;2499,0;
Portugal;Insurance records;Total;2014;2892,6;;2870,2;2603,9;3661,4;
Portugal;Insurance records;Male;2014;4009,6;;3964,2;3753,6;6113,6;
Portugal;Insurance records;Female;2014;1704,2;;1699,8;1247,9;1797,0;
Portugal;Insurance records;Total;2015;2954,2;;2914,8;2690,1;4578,0;
Portugal;Insurance records;Male;2015;4049,8;;3991,8;4299,2;6559,9;
Portugal;Insurance records;Female;2015;1799,3;;1774,6;1270,9;2846,8;
Puerto Rico;Establishment survey;Total;2015;3,0;;;;;
Qatar;Labour inspectorate records;Total;2011;8,9;;;;;
Qatar;Labour inspectorate records;Male;2011;10,0;;;;;
Qatar;Labour inspectorate records;Female;2011;0,7;;;;;
Qatar;Labour inspectorate records;Total;2012;5,4;;;;;
Qatar;Labour inspectorate records;Male;2012;6,1;;;;;
Qatar;Labour inspectorate records;Female;2012;0,6;;;;;
Qatar;Labour inspectorate records;Total;2013;3,6;;;;;
Qatar;Labour inspectorate records;Male;2013;4,1;;;;;
Qatar;Labour inspectorate records;Female;2013;0,0;;;;;
Qatar;Labour inspectorate records;Total;2014;4,9;;;;;
Qatar;Labour inspectorate records;Male;2014;5,6;;;;;
Qatar;Labour inspectorate records;Female;2014;0,0;;;;;
Qatar;Labour inspectorate records;Total;2015;2,0;;;;;
Qatar;Labour inspectorate records;Male;2015;2,3;;;;;
Qatar;Labour inspectorate records;Female;2015;0,0;;;;;
Qatar;Labour inspectorate records;Total;2016;26,8;27,6;10,9;;;
Qatar;Labour inspectorate records;Male;2016;30,6;31,1;16,9;;;
